,Unnamed: 0,pref,burden rate,real consumption,fiscal_year,adult_population,cons_per_1000adult,unempr,grp,pref2,suicide,liver_disease,liver_disease_rate,year,loony,suicide_per_1000adult,loony_per_1000adult,liver_disease_1000,liver_disease_per_1000,pref_id,over65,total_population,cons_per_1000,over65rate,suicide_per_1000,loony_per_1000,grp_per_1000,birth_num,marriage_num,divorce_num,birth_rate,marriage_rate,divorce_rate
205,静岡,静  岡,0.361378474,19247.475,22,3085,6.239051864,3.85,16801351,静  岡,832,212,6,23,2.2,0.269692058,0.000713128,0.068719611,0.068719611,21,23.9,3765,5.112211155,0.239,0.220982736,0.000584329,4462.510226,2646,1654.416667,596.1666667,0.702788845,0.439420097,0.1583444
206,愛知,愛  知,0.367674425,33004.595,22,5981,5.518240261,4.075,34077499,愛  知,1481,348,5,23,5.9,0.247617455,0.000986457,0.05818425,0.05818425,22,20.3,7411,4.453460397,0.203,0.199838079,0.000796114,4598.232222,5818.916667,3682.333333,1168.083333,0.785172941,0.496874016,0.157614807
207,三重,三  重,0.355950121,7876.025,22,1512,5.209011243,3.85,8392252,三  重,359,96,5,23,1.7,0.237433862,0.001124339,0.063492063,0.063492063,23,24.3,1855,4.24583558,0.243,0.193530997,0.000916442,4524.125067,1262.916667,767,284.1666667,0.68081761,0.413477089,0.153189578
208,滋賀,滋  賀,0.352305397,5514.225,22,1125,4.901533333,4.45,6483754,滋  賀,309,62,4,23,0.9,0.274666667,0.0008,0.055111111,0.055111111,24,20.6,1411,3.908026223,0.206,0.218993622,0.000637845,4595.148122,1115.416667,640.8333333,201,0.790515001,0.45416962,0.142452162
209,京都,京  都,0.364552732,13272.175,22,2166,6.127504617,5.475,10199289,京  都,520,137,5,23,2.7,0.240073869,0.001246537,0.063250231,0.063250231,25,23.4,2636,5.034967754,0.234,0.197268589,0.001024279,3869.229514,1756.166667,1115.333333,412.3333333,0.666224077,0.423115832,0.156423875
210,大阪,大  阪,0.368471718,49940.265,22,7273,6.866528943,6.675,38281635,大  阪,1954,681,8,23,5,0.268664925,0.000687474,0.093633989,0.093633989,26,22.4,8865,5.633419628,0.224,0.220417372,0.000564016,4318.28934,6226,4164.333333,1691.166667,0.702312465,0.469749953,0.190768942
211,兵庫,兵  庫,0.361970931,26343.905,22,4558,5.779707108,5.175,20394968,兵  庫,1256,340,6,23,4.6,0.275559456,0.001009215,0.07459412,0.07459412,27,23.1,5588,4.714370974,0.231,0.224767359,0.000823193,3649.779528,3992.75,2450.583333,883.4166667,0.71452219,0.438543904,0.158091744
212,奈良,奈  良,0.35701653,5830.895,22,1143,5.101395451,4.725,3763903,奈  良,242,79,6,23,1.1,0.211723535,0.00096238,0.06911636,0.06911636,28,23.9,1401,4.161952177,0.239,0.172733762,0.000785153,2686.583155,882.5833333,536.75,213.1666667,0.62996669,0.383119201,0.152153224
213,和歌山,和歌山,0.359681611,4838.245,22,827,5.850356711,4.2,3595835,和歌山,236,87,9,23,0.7,0.285368803,0.000846433,0.105199516,0.105199516,29,27.3,1002,4.828587824,0.273,0.235528942,0.000698603,3588.657685,623,386.9166667,169.0833333,0.621756487,0.386144378,0.168745842
214,鳥取,鳥  取,0.352057282,3356.705,22,483,6.949699793,4.275,1938180,鳥  取,147,46,8,23,0.9,0.304347826,0.001863354,0.095238095,0.095238095,30,26.3,589,5.698989813,0.263,0.249575552,0.001528014,3290.628183,397.8333333,229.5833333,93.41666667,0.675438596,0.389784946,0.158602151
215,島根,島  根,0.347822085,4095.915,22,591,6.930482234,2.85,2481176,島  根,186,54,8,23,0.9,0.314720812,0.001522843,0.091370558,0.091370558,31,29,717,5.712573222,0.29,0.259414226,0.00125523,3460.496513,474.4166667,265,89.41666667,0.661668991,0.369595537,0.124709437
216,岡山,岡  山,0.354405562,9008.465,22,1585,5.683574132,4.125,7518826,岡  山,388,94,5,23,1.2,0.244794953,0.000757098,0.059305994,0.059305994,32,25.2,1945,4.631601542,0.252,0.199485861,0.000616967,3865.720308,1385.833333,805.75,301.1666667,0.712510711,0.414267352,0.154841474
217,広島,広  島,0.361519053,15274.115,22,2337,6.535778776,3.975,11160917,広  島,553,160,6,23,2.8,0.236628156,0.001198117,0.068463843,0.068463843,33,24,2861,5.338732961,0.24,0.19328906,0.000978679,3901.054526,2118.583333,1247.666667,444.9166667,0.740504485,0.436094606,0.155510894
218,山口,山  口,0.361439063,7631.01,22,1201,6.3538801,3.775,5991675,山  口,344,101,7,23,1.5,0.286427977,0.001248959,0.084096586,0.084096586,34,27.9,1451,5.259138525,0.279,0.237077877,0.00103377,4129.341833,961.6666667,563.1666667,209.3333333,0.662761314,0.388123133,0.144268321
219,徳島,徳  島,0.359273732,3742.96,22,652,5.740736196,4.5,3026850,徳  島,146,70,9,23,0.7,0.22392638,0.00107362,0.107361963,0.107361963,35,27,785,4.768101911,0.27,0.185987261,0.00089172,3855.859873,494.9166667,287.75,119.5,0.630467091,0.36656051,0.152229299
220,香川,香  川,0.360131996,4648.355,22,819,5.675647131,3.825,3762949,香  川,239,55,6,23,0.7,0.291819292,0.000854701,0.067155067,0.067155067,36,25.9,996,4.667023092,0.259,0.239959839,0.000702811,3778.061245,695.8333333,401.0833333,155.75,0.698627845,0.40269411,0.156375502
221,愛媛,愛  媛,0.363573313,7093.51,22,1181,6.006359018,4.45,5102991,愛  媛,305,90,6,23,1.3,0.258255715,0.001100762,0.076206605,0.076206605,37,26.7,1431,4.957030049,0.267,0.213137666,0.000908456,3566.031447,957.9166667,563.1666667,233.1666667,0.66940368,0.393547636,0.162939669
222,高知,高  知,0.364689133,4849.615,22,638,7.601277429,4.8,2289682,高  知,197,67,9,23,0.9,0.308777429,0.001410658,0.105015674,0.105015674,38,28.9,764,6.347663613,0.289,0.257853403,0.00117801,2996.965969,453.5833333,271.1666667,119.5,0.593695462,0.354930192,0.156413613
223,福岡,福  岡,0.363552938,27744.485,22,4127,6.722676278,5.95,18467390,福  岡,1224,346,7,23,5.2,0.296583475,0.001259995,0.083838139,0.083838139,39,22.3,5072,5.470127169,0.223,0.241324921,0.001025237,3641.046924,3902.916667,2373.916667,911.0833333,0.769502497,0.468043507,0.179629995
224,佐賀,佐  賀,0.354858113,4385.595,22,682,6.430491202,4.5,2924083,佐  賀,172,51,6,23,0.8,0.252199413,0.001173021,0.074780059,0.074780059,40,24.6,850,5.159523529,0.246,0.202352941,0.000941176,3440.097647,637.75,350.6666667,125.75,0.750294118,0.41254902,0.147941176
225,長崎,長  崎,0.363380971,7522.06,22,1162,6.473373494,5,4567692,長  崎,320,96,7,23,1.4,0.275387263,0.001204819,0.082616179,0.082616179,41,26.1,1427,5.271240364,0.261,0.224246671,0.000981079,3200.905396,989.5833333,544.4166667,206.75,0.693471152,0.381511329,0.144884373
226,熊本,熊  本,0.369654062,10166.915,22,1475,6.892823729,4.9,5819756,熊  本,416,112,6,23,2.2,0.282033898,0.001491525,0.075932203,0.075932203,42,25.6,1817,5.595440286,0.256,0.228948817,0.001210787,3202.947716,1350,743.4166667,298.6666667,0.742982939,0.409145111,0.164373509
227,大分,大  分,0.361946709,7013.295,22,985,7.120096447,4.45,4525567,大  分,251,69,6,23,1.1,0.254822335,0.001116751,0.070050761,0.070050761,43,26.6,1197,5.85906015,0.266,0.209690894,0.000918964,3780.757728,844.0833333,490.6666667,189.0833333,0.705165692,0.409913673,0.157964355
228,宮崎,宮  崎,0.36403897,8285.11,22,919,9.015353645,5.25,3651054,宮  崎,312,85,8,23,1.2,0.339499456,0.001305767,0.092491839,0.092491839,44,25.7,1135,7.299656388,0.257,0.274889868,0.001057269,3216.787665,846.75,480.9166667,196.5,0.746035242,0.423715125,0.173127753
229,鹿児島,鹿児島,0.368158273,13712.62,22,1389,9.872296616,4.95,5700288,鹿児島,411,126,7,23,1.6,0.295896328,0.001151908,0.090712743,0.090712743,45,26.5,1706,8.037878077,0.265,0.24091442,0.000937866,3341.317702,1265.166667,710.3333333,274.5,0.741598281,0.416373583,0.160902696
230,北海道,北海道,0.367391314,33586.28,21,4599,7.302952816,5.175,18480517,北海道,1393,269,5,22,8,0.302891933,0.001739509,0.058490976,0.058490976,0,24.2,5507,6.098834211,0.242,0.25295079,0.001452697,3355.822953,3332,2384.416667,1018.916667,0.605048121,0.432979239,0.185022093
231,青森,青  森,0.362744529,9418.665,21,1139,8.269240562,6.775,4519404,青  森,403,98,7,22,0.9,0.35381914,0.000790167,0.086040386,0.086040386,1,24.9,1379,6.830068891,0.249,0.292240754,0.000652647,3277.305294,793.1666667,503.3333333,234.9166667,0.575175248,0.364998791,0.170352913
232,岩手,岩  手,0.357762766,8172.885,21,1110,7.362959459,5.6,4311851,岩  手,426,81,6,22,1.4,0.383783784,0.001261261,0.072972973,0.072972973,2,26.8,1340,6.09916791,0.268,0.317910448,0.001044776,3217.799254,820.9166667,494.5,194.25,0.612624378,0.369029851,0.144962687
233,宮城,宮  城,0.355073126,12883.53,21,1908,6.752374214,6.2,8016359,宮  城,533,138,6,22,1.9,0.279350105,0.000995807,0.072327044,0.072327044,3,22.1,2336,5.51520976,0.221,0.228167808,0.000813356,3431.660531,1593.333333,1013.583333,374.75,0.682077625,0.433896975,0.160423801
234,秋田,秋  田,0.348791463,7695.085,21,924,8.328014069,5.5,3571431,秋  田,358,67,6,22,1.1,0.387445887,0.001190476,0.072510823,0.072510823,4,28.9,1096,7.021062956,0.289,0.326642336,0.00100365,3258.604927,581.8333333,362,143.0833333,0.53086983,0.330291971,0.130550487
235,山形,山  形,0.349443046,7035.19,21,973,7.2304111,4.8,3773924,山  形,307,57,5,22,1.3,0.315519013,0.001336074,0.058581706,0.058581706,5,27,1179,5.967082273,0.27,0.260390161,0.001102629,3200.95335,722.8333333,434.5,158.75,0.613090189,0.368532655,0.134648007
236,福島,福  島,0.349363238,11645.065,21,1648,7.066180218,5.45,7461078,福  島,508,107,5,22,1.9,0.308252427,0.001152913,0.064927184,0.064927184,6,24.7,2040,5.708365196,0.247,0.249019608,0.000931373,3657.391176,1349.833333,808,337.8333333,0.661683006,0.396078431,0.165604575
237,茨城,茨  城,0.359219154,14068.255,21,2416,5.822953228,4.925,11153775,茨  城,701,151,5,22,2.3,0.290149007,0.000951987,0.0625,0.0625,7,22,2960,4.752788851,0.22,0.236824324,0.000777027,3768.16723,2019.416667,1273.583333,465.0833333,0.68223536,0.43026464,0.157122748
238,栃木,栃  木,0.35975034,9732.445,21,1633,5.959856093,4.825,8127728,栃  木,495,112,6,22,1.2,0.303123086,0.000734844,0.068585426,0.068585426,8,21.7,2006,4.851667498,0.217,0.246759721,0.000598205,4051.708873,1407.916667,885.4166667,321.8333333,0.701852775,0.441384181,0.160435361
239,群馬,群  馬,0.359816138,10226.195,21,1642,6.227889769,4.85,7613278,群  馬,508,121,6,22,2.1,0.309378806,0.001278928,0.073690621,0.073690621,9,23.1,2007,5.095264076,0.231,0.253114101,0.001046338,3793.362232,1364.166667,829.6666667,322.6666667,0.679704368,0.413386481,0.160770636
240,埼玉,埼  玉,0.361479395,34092.865,21,5800,5.878080172,5.05,20425625,埼  玉,1642,330,5,22,5,0.283103448,0.000862069,0.056896552,0.056896552,10,20,7130,4.781607994,0.2,0.23029453,0.000701262,2864.744039,4984.083333,3274.666667,1215.5,0.69902992,0.459280037,0.170476858
241,新潟,新  潟,0.340912992,15765.53,21,1968,8.010940041,4.575,8734675,新  潟,675,142,6,22,2.5,0.342987805,0.001270325,0.072154472,0.072154472,11,26.1,2378,6.629743482,0.261,0.283851976,0.001051304,3673.118167,1487.5,904.4166667,280.4166667,0.625525652,0.380326605,0.117921222
242,長野,長  野,0.352804807,11682.68,21,1769,6.604115319,4.35,8145261,長  野,501,125,6,22,1.9,0.283210854,0.001074053,0.070661391,0.070661391,12,26.2,2159,5.411153312,0.262,0.232051876,0.000880037,3772.700787,1430.083333,898.4166667,317.5,0.662382276,0.416126293,0.147058824
243,千葉,千  葉,0.359308045,29468.87,21,5030,5.858622266,4.625,19900372,千  葉,1329,274,5,22,4.3,0.264214712,0.000854871,0.054473161,0.054473161,13,21,6139,4.800272031,0.21,0.21648477,0.00070044,3241.630885,4316.166667,2970.833333,1034.083333,0.703073248,0.483927893,0.168444915
244,東京,東  京,0.368368636,93178.025,21,10753,8.665305031,4.975,93857927,東  京,2827,1057,8,22,11.9,0.262903376,0.001106668,0.098298149,0.098298149,14,20.9,12868,7.241065045,0.209,0.21969226,0.000924775,7293.901694,8926.083333,7616.916667,2241.416667,0.693665164,0.591927002,0.174185318
245,神奈川,神奈川,0.363160299,42042.905,21,7320,5.743566257,5.225,30740343,神奈川,1890,457,5,22,5.1,0.258196721,0.000696721,0.062431694,0.062431694,15,20,8943,4.701208208,0.2,0.211338477,0.000570278,3437.363636,6496.416667,4597.416667,1488,0.726424764,0.514079914,0.166387118
246,山梨,山  梨,0.360530062,4573.235,21,707,6.468507779,4.325,3159366,山  梨,233,54,6,22,0.6,0.329561528,0.000848656,0.076379066,0.076379066,16,24.3,867,5.274780854,0.243,0.268742791,0.000692042,3644.020761,549.5,349,140.75,0.633794694,0.402537486,0.162341407
247,富山,富  山,0.353979637,5838.28,21,910,6.415692308,3.975,4260787,富  山,249,68,6,22,0.8,0.273626374,0.000879121,0.074725275,0.074725275,17,26,1095,5.331762557,0.26,0.22739726,0.000730594,3891.12968,701.9166667,416.75,136.8333333,0.641019787,0.380593607,0.124961948
248,石川,石  川,0.354751742,6062.76,21,948,6.395316456,4.35,4546790,石  川,261,60,5,22,1.3,0.275316456,0.001371308,0.063291139,0.063291139,18,23.5,1165,5.204085837,0.235,0.224034335,0.00111588,3902.824034,810.5,485.5,148.75,0.695708155,0.416738197,0.127682403
249,福井,福  井,0.358190165,3879.99,21,651,5.960046083,3.45,3407417,福  井,160,39,5,22,0.6,0.24577573,0.000921659,0.059907834,0.059907834,19,24.8,808,4.801967822,0.248,0.198019802,0.000742574,4217.100248,583.5,328.6666667,107.5833333,0.722153465,0.406765677,0.13314769
250,岐阜,岐  阜,0.358829407,8834.51,21,1706,5.178493552,4.1,7295522,岐  阜,426,115,6,22,1.5,0.249706917,0.00087925,0.067409144,0.067409144,20,23.6,2092,4.222997132,0.236,0.203632887,0.000717017,3487.343212,1417,856.25,287.75,0.677342256,0.409297323,0.137547801
251,静岡,静  岡,0.361378474,18784.23,21,3111,6.038003857,4.225,15947396,静  岡,854,191,5,22,2.2,0.274509804,0.000707168,0.06139505,0.06139505,21,23.3,3792,4.953647152,0.233,0.22521097,0.000580169,4205.53692,2652.166667,1722.916667,604.25,0.699411041,0.454355661,0.159348629
252,愛知,愛  知,0.367674425,33550.59,21,5967,5.622689794,4.75,33647515,愛  知,1434,350,5,22,5.9,0.24032177,0.000988772,0.058655941,0.058655941,22,19.8,7418,4.522861957,0.198,0.193313562,0.000795363,4535.928148,5817.666667,3792.833333,1198.833333,0.784263503,0.511301339,0.161611396
253,三重,三  重,0.355950121,7981.45,21,1527,5.226882777,4.45,7845102,三  重,351,104,6,22,1.7,0.229862475,0.001113294,0.0681074,0.0681074,23,23.8,1870,4.26815508,0.238,0.187700535,0.000909091,4195.241711,1291.416667,803,283.0833333,0.690597148,0.429411765,0.151381462
254,滋賀,滋  賀,0.352305397,5829.625,21,1122,5.195744207,4.125,6127124,滋  賀,308,63,5,22,0.9,0.274509804,0.000802139,0.056149733,0.056149733,24,20.2,1405,4.149199288,0.202,0.219217082,0.000640569,4360.942349,1120.916667,657.5,213.75,0.797805457,0.46797153,0.152135231
255,京都,京  都,0.364552732,13268.79,21,2145,6.185916084,5.75,9941796,京  都,584,135,5,22,2.7,0.272261072,0.001258741,0.062937063,0.062937063,25,23.1,2622,5.060560641,0.231,0.22273074,0.001029748,3791.684211,1754.916667,1145.833333,421.5,0.669304602,0.437007373,0.160755149
256,大阪,大  阪,0.368471718,50807.08,21,7166,7.090019537,6.775,37560687,大  阪,2096,628,7,22,5,0.292492325,0.000697739,0.087636059,0.087636059,26,22,8801,5.77287581,0.22,0.238154755,0.000568117,4267.774912,6291.916667,4337.583333,1734.583333,0.714909291,0.492851191,0.197089346
257,兵庫,兵  庫,0.361970931,27562.97,21,4546,6.063125825,5.35,18982870,兵  庫,1256,363,7,22,4.6,0.276286846,0.001011879,0.079850418,0.079850418,27,22.8,5583,4.936946086,0.228,0.224968655,0.00082393,3400.120007,3972.166667,2488,905.25,0.711475312,0.445638546,0.162144009
258,奈良,奈  良,0.35701653,5650.36,21,1145,4.934812227,4.725,3610813,奈  良,267,65,5,22,1.1,0.233187773,0.000960699,0.056768559,0.056768559,28,23.5,1399,4.038856326,0.235,0.190850608,0.000786276,2580.995711,894,549.4166667,218,0.639027877,0.392720991,0.15582559
259,和歌山,和歌山,0.359681611,4957.695,21,827,5.994794438,4.175,3388522,和歌山,249,58,6,22,0.7,0.301088271,0.000846433,0.070133011,0.070133011,29,26.7,1004,4.937943227,0.267,0.248007968,0.000697211,3375.021912,622.9166667,399.25,171.5,0.620434927,0.397659363,0.170816733
260,鳥取,鳥  取,0.352057282,3376.53,21,490,6.890877551,4.425,1960153,鳥  取,145,41,7,22,0.9,0.295918367,0.001836735,0.083673469,0.083673469,30,25.9,591,5.713248731,0.259,0.24534687,0.001522843,3316.671743,406.3333333,230.6666667,96.58333333,0.687535251,0.390298928,0.163423576
261,島根,島  根,0.347822085,4180.255,21,592,7.061241554,3.8,2437022,島  根,184,51,7,22,0.9,0.310810811,0.00152027,0.086148649,0.086148649,31,29,718,5.822082173,0.29,0.256267409,0.001253482,3394.181058,471.6666667,269.5833333,93.66666667,0.656917363,0.375464253,0.130454968
262,岡山,岡  山,0.354405562,9160.255,21,1584,5.782989268,4.625,7400748,岡  山,402,131,7,22,1.2,0.253787879,0.000757576,0.08270202,0.08270202,32,24.9,1942,4.716918126,0.249,0.20700309,0.00061792,3810.889804,1375.583333,840.9166667,298,0.708333333,0.433015791,0.153450051
263,広島,広  島,0.361519053,15609.295,21,2338,6.676345167,4.375,10971359,広  島,607,160,6,22,2.8,0.25962361,0.001197605,0.068434559,0.068434559,33,23.7,2863,5.452076493,0.237,0.212015368,0.000977995,3832.119804,2126,1329.75,459,0.742577716,0.464460356,0.160321341
264,山口,山  口,0.361439063,7877.78,21,1208,6.52134106,4.225,5808725,山  口,349,91,6,22,1.5,0.288907285,0.001241722,0.075331126,0.075331126,34,27.5,1455,5.414281787,0.275,0.239862543,0.001030928,3992.250859,945.25,594,218.3333333,0.649656357,0.408247423,0.150057274
265,徳島,徳  島,0.359273732,3735.32,21,655,5.702778626,4.65,2853915,徳  島,152,75,10,22,0.7,0.232061069,0.001068702,0.114503817,0.114503817,35,26.6,789,4.734245881,0.266,0.192648923,0.000887199,3617.129278,484.0833333,310.4166667,128,0.613540346,0.393430503,0.162230672
266,香川,香  川,0.360131996,4722.055,21,816,5.786832108,4.075,3752452,香  川,215,66,7,22,0.7,0.263480392,0.000857843,0.080882353,0.080882353,36,25.4,999,4.726781782,0.254,0.215215215,0.000700701,3756.208208,699.8333333,430.3333333,161.4166667,0.700533867,0.430764097,0.161578245
267,愛媛,愛  媛,0.363573313,7344.075,21,1189,6.176682086,4.65,4849093,愛  媛,299,93,7,22,1.3,0.251471825,0.001093356,0.078216989,0.078216989,37,26.2,1436,5.114258357,0.262,0.20821727,0.000905292,3376.80571,945.9166667,575.5,232.8333333,0.658716342,0.400766017,0.162140204
268,高知,高  知,0.364689133,4853.435,21,642,7.559867601,5.65,2207251,高  知,197,52,7,22,0.9,0.306853583,0.001401869,0.080996885,0.080996885,38,28.4,766,6.336077023,0.284,0.257180157,0.001174935,2881.528721,446.75,277.1666667,133.0833333,0.583224543,0.36183638,0.173738033
269,福岡,福  岡,0.363552938,27443.74,21,4106,6.683813931,5.9,17928846,福  岡,1173,334,7,22,5.2,0.285679493,0.001266439,0.081344374,0.081344374,39,22,5053,5.431177518,0.22,0.232139323,0.001029092,3548.158718,3850,2467.333333,923.4166667,0.76192361,0.488290784,0.182746223
270,佐賀,佐  賀,0.354858113,4291.185,21,685,6.26450365,4.225,2760966,佐  賀,220,55,7,22,0.8,0.321167883,0.001167883,0.080291971,0.080291971,40,24.3,852,5.036602113,0.243,0.258215962,0.000938967,3240.570423,628.3333333,341.3333333,127,0.737480438,0.400625978,0.149061033
271,長崎,長  崎,0.363380971,7678.65,21,1173,6.546163683,4.9,4449008,長  崎,368,107,8,22,1.4,0.31372549,0.001193521,0.091219096,0.091219096,41,25.7,1430,5.369685315,0.257,0.257342657,0.000979021,3111.194406,988.6666667,563.8333333,214.5,0.691375291,0.394289044,0.15
272,熊本,熊  本,0.369654062,10343.525,21,1469,7.041201498,4.85,5587575,熊  本,451,89,5,22,2.2,0.307011572,0.001497617,0.060585432,0.060585432,42,25.5,1814,5.702053473,0.255,0.24862183,0.001212789,3080.250827,1353.25,758.9166667,291.5,0.746003308,0.418366409,0.160694598
273,大分,大  分,0.361946709,7247.42,21,980,7.395326531,4.6,4216761,大  分,266,51,4,22,1.1,0.271428571,0.001122449,0.052040816,0.052040816,43,26.4,1195,6.064786611,0.264,0.222594142,0.000920502,3528.670293,825.5833333,517.4166667,195.9166667,0.690864714,0.432984658,0.163947001
274,宮崎,宮  崎,0.36403897,8442.175,21,922,9.156372017,4.9,3584104,宮  崎,307,90,8,22,1.2,0.3329718,0.001301518,0.097613883,0.097613883,44,25.6,1132,7.457751767,0.256,0.271201413,0.001060071,3166.169611,846.5,494.8333333,208.3333333,0.747791519,0.43713192,0.184040047
275,鹿児島,鹿児島,0.368158273,13720.06,21,1385,9.906180505,5,5513647,鹿児島,414,116,7,22,1.6,0.298916968,0.001155235,0.083754513,0.083754513,45,26.3,1708,8.032822014,0.263,0.242388759,0.000936768,3228.130562,1257.583333,708.3333333,272.5833333,0.736290008,0.414715066,0.159592116
276,北海道,北海道,0.367389282,34117.885,20,4608,7.404054905,5.025,18705954,北海道,1439,280,5,21,8,0.312282986,0.001736111,0.060763889,0.060763889,0,23.6,5535,6.164026197,0.236,0.259981933,0.001445348,3379.576152,3408.5,2423.5,1051.833333,0.615808491,0.437850045,0.190033122
277,青森,青  森,0.362738657,9506.61,20,1143,8.317244094,6.1,4550403,青  森,476,106,8,21,0.9,0.416447944,0.000787402,0.092738408,0.092738408,1,24.4,1392,6.829461207,0.244,0.341954023,0.000646552,3268.967672,837.75,532.6666667,232.4166667,0.601831897,0.382662835,0.166965996
278,岩手,岩  手,0.357761672,8202.195,20,1112,7.37607464,4.45,4413412,岩  手,459,75,6,21,1.4,0.412769784,0.001258993,0.067446043,0.067446043,2,26.3,1352,6.066712278,0.263,0.339497041,0.001035503,3264.357988,843.75,499.1666667,205.5,0.624075444,0.369206114,0.151997041
279,宮城,宮  城,0.355057385,13243.25,20,1907,6.944546408,5.2,8151378,宮  城,577,101,4,21,1.9,0.302569481,0.000996329,0.052962769,0.052962769,3,21.5,2340,5.659508547,0.215,0.246581197,0.000811966,3483.494872,1637.166667,1070,384.4166667,0.699643875,0.457264957,0.164280627
280,秋田,秋  田,0.348788974,7893.865,20,930,8.488026882,4.85,3633467,秋  田,416,66,6,21,1.1,0.447311828,0.001182796,0.070967742,0.070967742,4,28.4,1108,7.124426895,0.284,0.375451264,0.00099278,3279.302347,607.9166667,384.6666667,151.75,0.548661252,0.347172082,0.136958484
281,山形,山  形,0.349439419,7142.445,20,977,7.310588536,3.75,4033581,山  形,321,70,6,21,1.3,0.328556807,0.001330604,0.071647902,0.071647902,5,26.6,1188,6.012159091,0.266,0.27020202,0.001094276,3395.270202,748.25,450.8333333,169,0.629840067,0.379489338,0.142255892
282,福島,福  島,0.349355912,11801.5,20,1654,7.135126965,4.6,7880206,福  島,591,112,6,21,1.9,0.357315599,0.00114873,0.067714631,0.067714631,6,24.2,2052,5.751218324,0.242,0.288011696,0.000925926,3840.256335,1404.75,847.0833333,331.1666667,0.684576023,0.412808642,0.161387264
283,茨城,茨  城,0.359216525,14451.47,20,2408,6.00144103,4.075,12063607,茨  城,729,149,5,21,2.3,0.302740864,0.00095515,0.061877076,0.061877076,7,21.3,2964,4.875664642,0.213,0.245951417,0.000775978,4070.042848,2037.666667,1313.166667,478.75,0.687471885,0.443038687,0.161521592
284,栃木,栃  木,0.359744497,9387,20,1634,5.744798042,3.95,8414636,栃  木,549,104,5,21,1.2,0.335985312,0.000734394,0.063647491,0.063647491,8,21.1,2011,4.667826952,0.211,0.272998508,0.000596718,4184.304326,1435.083333,939,330.3333333,0.713616774,0.466931875,0.164263219
285,群馬,群  馬,0.359811688,10531.795,20,1639,6.425744356,3.75,7896889,群  馬,538,108,6,21,2.1,0.328248932,0.001281269,0.065893838,0.065893838,9,22.5,2012,5.234490557,0.225,0.267395626,0.001043738,3924.895129,1397,867.3333333,315.8333333,0.694333996,0.431080186,0.156974818
