,Unnamed: 0,pref,burden rate,real consumption,fiscal_year,adult_population,cons_per_1000adult,unempr,grp,pref2,suicide,liver_disease,liver_disease_rate,year,loony,suicide_per_1000adult,loony_per_1000adult,liver_disease_1000,liver_disease_per_1000,pref_id,over65,total_population,cons_per_1000,over65rate,suicide_per_1000,loony_per_1000,grp_per_1000,birth_num,marriage_num,divorce_num,birth_rate,marriage_rate,divorce_rate
286,埼玉,埼  玉,0.361468003,33707.685,20,5784,5.827746369,3.925,20858816,埼  玉,1720,355,5,21,5,0.297372061,0.000864454,0.06137621,0.06137621,10,19.1,7113,4.738884437,0.191,0.241810769,0.000702938,2932.492057,5015.75,3403.25,1190.25,0.705152538,0.478454942,0.167334458
287,新潟,新  潟,0.340908383,15847.655,20,1971,8.040413496,3.875,9010535,新  潟,711,128,5,21,2.5,0.360730594,0.001268392,0.064941654,0.064941654,11,25.5,2391,6.628044751,0.255,0.297365119,0.001045588,3768.521539,1528.833333,954.0833333,290.0833333,0.639411683,0.399031089,0.121323017
288,長野,長  野,0.352800282,11813.61,20,1771,6.670587239,3.125,8504456,長  野,526,119,6,21,1.9,0.29700734,0.00107284,0.067193676,0.067193676,12,25.5,2171,5.44155228,0.255,0.242284661,0.000875173,3917.298941,1521.25,919.75,321.75,0.700713957,0.423652695,0.148203593
289,千葉,千  葉,0.359302412,28568.9,20,5012,5.700099761,3.65,20363395,千  葉,1326,285,5,21,4.3,0.264565044,0.000857941,0.056863528,0.056863528,13,20.1,6122,4.666595884,0.201,0.216595884,0.000702385,3326.265109,4349.583333,3047.083333,1023.083333,0.710484047,0.497726778,0.167115866
290,東京,東  京,0.36835345,92327,20,10743,8.594154333,3.95,97830989,東  京,2862,922,7,21,11.9,0.266406032,0.001107698,0.085823327,0.085823327,14,20.2,12838,7.191696526,0.202,0.222931921,0.000926936,7620.422885,8839.166667,7675.583333,2188.25,0.688515864,0.597879992,0.170451005
291,神奈川,神奈川,0.363149326,41878.695,20,7297,5.739166096,3.8,32291696,神奈川,1908,441,5,21,5.1,0.261477319,0.000698917,0.060435796,0.060435796,15,19.2,8917,4.696500505,0.192,0.213973309,0.000571941,3621.363239,6580.083333,4743.166667,1511.5,0.737925685,0.53192404,0.169507682
292,山梨,山  梨,0.360522023,4559.28,20,709,6.430578279,3.475,3370844,山  梨,222,53,6,21,0.6,0.313117066,0.000846262,0.074753173,0.074753173,16,23.7,871,5.234535017,0.237,0.254879449,0.000688863,3870.08496,569.9166667,366.75,141.1666667,0.654324531,0.421067738,0.162074244
293,富山,富  山,0.35397757,6059.405,20,909,6.666012101,3.3,4643394,富  山,293,64,6,21,0.8,0.322332233,0.000880088,0.070407041,0.070407041,17,25.2,1101,5.503546776,0.252,0.266121708,0.000726612,4217.433243,713.0833333,434.8333333,141.0833333,0.647668786,0.39494399,0.128141084
294,石川,石  川,0.354749937,6340.97,20,949,6.681738672,3.375,4844292,石  川,254,72,6,21,1.3,0.267650158,0.001369863,0.075869336,0.075869336,18,22.9,1168,5.428912671,0.229,0.217465753,0.001113014,4147.510274,841.9166667,512.1666667,161.1666667,0.720819064,0.438498858,0.13798516
295,福井,福  井,0.358187611,3972.595,20,653,6.083606432,2.8,3511540,福  井,191,35,4,21,0.6,0.292496172,0.000918836,0.053598775,0.053598775,19,24.3,812,4.892358374,0.243,0.235221675,0.000738916,4324.55665,598.25,345.3333333,108.8333333,0.736761084,0.425287356,0.134031199
296,岐阜,岐  阜,0.358827368,9147.175,20,1705,5.364912023,3.325,7682933,岐  阜,473,92,5,21,1.5,0.277419355,0.000879765,0.053958944,0.053958944,20,22.9,2100,4.355797619,0.229,0.225238095,0.000714286,3658.539524,1466.333333,910.3333333,290.0833333,0.698253968,0.433492063,0.138134921
297,静岡,静  岡,0.361376033,19333.13,20,3102,6.232472598,3.175,17197288,静  岡,804,191,5,21,2.2,0.259187621,0.00070922,0.061573179,0.061573179,21,22.6,3800,5.087665789,0.226,0.211578947,0.000578947,4525.602105,2696.083333,1780.583333,588.5833333,0.709495614,0.468574561,0.154890351
298,愛知,愛  知,0.367671432,34808.75,20,5948,5.852177202,3.125,35415931,愛  知,1512,326,5,21,5.9,0.254203093,0.00099193,0.054808339,0.054808339,22,19.2,7403,4.701978927,0.192,0.204241524,0.000796974,4783.997163,5887.833333,3957.25,1164,0.795330722,0.534546805,0.157233554
299,三重,三  重,0.355947406,7743.275,20,1529,5.064274035,3.125,8126906,三  重,425,94,5,21,1.7,0.277959451,0.001111838,0.06147809,0.06147809,23,23.1,1875,4.129746667,0.231,0.226666667,0.000906667,4334.349867,1306.416667,837,284.25,0.696755556,0.4464,0.1516
300,滋賀,滋  賀,0.352302592,5665.995,20,1116,5.077056452,3.225,6371372,滋  賀,279,68,5,21,0.9,0.25,0.000806452,0.0609319,0.0609319,24,19.7,1402,4.041365906,0.197,0.199001427,0.00064194,4544.487874,1096.25,657.4166667,194.3333333,0.781918688,0.468913457,0.138611507
301,京都,京  都,0.364550283,12868.91,20,2152,5.979976766,4.375,10234114,京  都,571,150,6,21,2.7,0.265334572,0.001254647,0.069702602,0.069702602,25,22.4,2629,4.894982883,0.224,0.217192849,0.001027006,3892.778243,1799.916667,1185.666667,405.75,0.68463928,0.450995309,0.15433625
302,大阪,大  阪,0.368466595,51063.4,20,7170,7.12181311,5.4,39938157,大  阪,2079,594,7,21,5,0.289958159,0.00069735,0.082845188,0.082845188,26,21.2,8806,5.798705428,0.212,0.23608903,0.000567795,4535.334658,6373.083333,4405,1710.916667,0.723720569,0.500227118,0.194289878
303,兵庫,兵  庫,0.361961707,27041.085,20,4538,5.95881115,4.325,20096228,兵  庫,1239,324,6,21,4.6,0.273027766,0.001013662,0.071397091,0.071397091,27,22.1,5586,4.840867347,0.221,0.221804511,0.000823487,3597.606158,4039,2569.083333,897.5833333,0.723057644,0.459914668,0.160684449
304,奈良,奈  良,0.357013237,5702.945,20,1145,4.980737991,3.975,3802845,奈  良,272,77,6,21,1.1,0.237554585,0.000960699,0.067248908,0.067248908,28,22.6,1404,4.061926638,0.226,0.193732194,0.000783476,2708.57906,905.5,557.8333333,214.5,0.64494302,0.397317189,0.152777778
305,和歌山,和歌山,0.359679916,5123.44,20,831,6.165391095,3.375,3561298,和歌山,258,71,7,21,0.7,0.310469314,0.000842359,0.08543923,0.08543923,29,26.1,1012,5.062687747,0.261,0.254940711,0.0006917,3519.06917,656.0833333,407.25,178,0.648303689,0.402420949,0.175889328
306,鳥取,鳥  取,0.35205515,3178.135,20,490,6.485989796,4.325,2025765,鳥  取,150,62,11,21,0.9,0.306122449,0.001836735,0.126530612,0.126530612,30,25.5,595,5.341403361,0.255,0.25210084,0.001512605,3404.647059,401.6666667,243.5833333,92.25,0.675070028,0.409383753,0.155042017
307,島根,島  根,0.347818747,4191.025,20,599,6.996702838,3.325,2417294,島  根,221,50,7,21,0.9,0.368948247,0.001502504,0.083472454,0.083472454,31,28.6,725,5.780724138,0.286,0.304827586,0.001241379,3334.198621,476.1666667,269.25,93.41666667,0.656781609,0.37137931,0.128850575
308,岡山,岡  山,0.354401542,9230.295,20,1585,5.823529968,4,7827633,岡  山,401,114,6,21,1.2,0.252996845,0.000757098,0.07192429,0.07192429,32,24.3,1948,4.738344456,0.243,0.205852156,0.000616016,4018.292094,1398.416667,860.25,304.4166667,0.717873032,0.441606776,0.156271389
309,広島,広  島,0.361516192,16016.89,20,2338,6.850680068,3.825,11503663,広  島,668,153,5,21,2.8,0.285714286,0.001197605,0.065440547,0.065440547,33,23,2869,5.582743116,0.23,0.23283374,0.00097595,4009.642036,2142.083333,1355.916667,445.4166667,0.746630649,0.472609504,0.155251539
310,山口,山  口,0.361437075,7733.895,20,1212,6.381101485,3.475,6063941,山  口,409,97,7,21,1.5,0.337458746,0.001237624,0.080033003,0.080033003,34,26.9,1463,5.286326042,0.269,0.279562543,0.00102529,4144.867396,964.1666667,595.5,216.9166667,0.659033949,0.407040328,0.148268398
311,徳島,徳  島,0.359270177,3611.34,20,654,5.521926606,4.3,2889687,徳  島,166,59,8,21,0.7,0.25382263,0.001070336,0.090214067,0.090214067,35,26.1,794,4.548287154,0.261,0.20906801,0.000881612,3639.404282,497.4166667,316.3333333,120.9166667,0.626469354,0.398404702,0.152287993
312,香川,香  川,0.36013055,4829.91,20,818,5.904535452,3.875,3862599,香  川,205,43,4,21,0.7,0.250611247,0.000855746,0.052567237,0.052567237,36,24.9,1003,4.815463609,0.249,0.204386839,0.000697906,3851.045862,711.3333333,442.8333333,165.3333333,0.709205716,0.441508807,0.164838817
313,愛媛,愛  媛,0.363571795,7632.725,20,1192,6.403292785,4.2,4978204,愛  媛,332,99,7,21,1.3,0.27852349,0.001090604,0.083053691,0.083053691,37,25.6,1444,5.285820637,0.256,0.229916898,0.000900277,3447.509695,958.3333333,600.1666667,236.5833333,0.663665743,0.415627886,0.163838873
314,高知,高  知,0.36468734,5112.425,20,647,7.901738794,5.075,2296448,高  知,233,62,8,21,0.9,0.360123648,0.001391036,0.095826893,0.095826893,38,27.8,773,6.613745149,0.278,0.301423027,0.001164295,2970.825356,483.5833333,289.25,137,0.625592928,0.374191462,0.177231565
315,福岡,福  岡,0.363549097,27764.76,20,4103,6.766941262,5.075,17961215,福  岡,1185,296,6,21,5.2,0.288813064,0.001267365,0.072142335,0.072142335,39,21.4,5054,5.493620894,0.214,0.234467748,0.001028888,3553.861298,3869.583333,2512.25,919.8333333,0.765647672,0.49708152,0.182001055
316,佐賀,佐  賀,0.354856365,4226.565,20,684,6.179188596,3.1,2963312,佐  賀,226,57,7,21,0.8,0.330409357,0.001169591,0.083333333,0.083333333,40,23.9,856,4.937575935,0.239,0.264018692,0.000934579,3461.813084,650.9166667,355.3333333,123,0.760416667,0.415109034,0.143691589
317,長崎,長  崎,0.363378376,7575.735,20,1173,6.45842711,4.025,4463502,長  崎,329,87,6,21,1.4,0.280477408,0.001193521,0.074168798,0.074168798,41,25.2,1440,5.260927083,0.252,0.228472222,0.000972222,3099.654167,1005.5,581.6666667,208.5,0.698263889,0.403935185,0.144791667
318,熊本,熊  本,0.369640746,10305.22,20,1468,7.019904632,4.225,5747382,熊  本,452,108,6,21,2.2,0.307901907,0.001498638,0.073569482,0.073569482,42,25.1,1821,5.659099396,0.251,0.248215266,0.001208127,3156.16804,1360.833333,788.9166667,288.25,0.747300018,0.433232656,0.158292147
319,大分,大  分,0.361944355,7439.47,20,980,7.591295918,3.825,4614721,大  分,295,53,5,21,1.1,0.301020408,0.001122449,0.054081633,0.054081633,43,25.9,1200,6.199558333,0.259,0.245833333,0.000916667,3845.600833,860,519.1666667,195.6666667,0.716666667,0.432638889,0.163055556
320,宮崎,宮  崎,0.364036996,8537.565,20,922,9.259831887,3.875,3606370,宮  崎,337,58,5,21,1.2,0.365509761,0.001301518,0.062906725,0.062906725,44,25.2,1136,7.515462148,0.252,0.29665493,0.001056338,3174.621479,851.6666667,519.5833333,215.9166667,0.749706573,0.457379695,0.190067488
321,鹿児島,鹿児島,0.368149489,14176.355,20,1387,10.22087599,4.175,5668837,鹿児島,415,101,6,21,1.6,0.299206921,0.001153569,0.072819034,0.072819034,45,26,1717,8.256467676,0.26,0.241700641,0.000931858,3301.594059,1272.166667,733,286.6666667,0.740924093,0.426907397,0.166957872
322,北海道,北海道,0.377647072,35013.765,19,4616,7.585304376,5.125,19233301,北海道,1546,288,5,20,6.1,0.33492201,0.00132149,0.062391681,0.062391681,0,22.9,5570,6.286133752,0.229,0.277558348,0.001095153,3453.016338,3437.333333,2414,1084.833333,0.6171155,0.433393178,0.194763615
323,青森,青  森,0.372737603,9734.955,19,1152,8.450481771,5.65,4762488,青  森,473,92,7,20,0.7,0.410590278,0.000607639,0.079861111,0.079861111,1,23.9,1407,6.918944563,0.239,0.336176262,0.000497512,3384.852878,848.1666667,531.8333333,249.0833333,0.602819237,0.377990997,0.177031509
324,岩手,岩  手,0.36748461,8407.585,19,1114,7.54720377,4.125,4597218,岩  手,454,75,6,20,1.1,0.407540395,0.000987433,0.067324955,0.067324955,2,25.8,1364,6.163918622,0.258,0.332844575,0.000806452,3370.394428,861.4166667,523.8333333,189.5833333,0.631537146,0.384042033,0.138990714
325,宮城,宮  城,0.364904281,13496.09,19,1907,7.07713162,4.85,8448181,宮  城,649,93,4,20,1.8,0.340325118,0.000943891,0.048767698,0.048767698,3,21,2347,5.750357904,0.21,0.276523221,0.000766937,3599.565829,1651.5,1064,383.0833333,0.703664252,0.453344695,0.163222554
326,秋田,秋  田,0.358159631,8090.85,19,937,8.634845251,4.5,3795047,秋  田,410,75,7,20,1.2,0.437566702,0.001280683,0.080042689,0.080042689,4,28,1121,7.217528992,0.28,0.365744871,0.001070473,3385.412132,622.0833333,371.8333333,156.0833333,0.554936069,0.331697889,0.139235801
327,山形,山  形,0.358874594,7333.125,19,982,7.467540733,3.175,4286225,山  形,340,73,6,20,0.9,0.346232179,0.000916497,0.074338086,0.074338086,5,26.3,1198,6.121139399,0.263,0.283806344,0.000751252,3577.817195,771.8333333,455.4166667,164.25,0.644268225,0.380147468,0.137103506
328,福島,福  島,0.358816522,12253.475,19,1658,7.390515682,4.375,8184370,福  島,535,110,5,20,2.1,0.322677925,0.001266586,0.066344994,0.066344994,6,23.7,2067,5.928144654,0.237,0.258829221,0.001015965,3959.540397,1419,853,341.3333333,0.686502177,0.412675375,0.165134656
329,茨城,茨  城,0.369102191,14880.845,19,2403,6.192611319,3.55,12312491,茨  城,671,190,7,20,1.8,0.27923429,0.000749064,0.079067832,0.079067832,7,20.7,2969,5.012073089,0.207,0.226002021,0.000606265,4147.016167,2061.916667,1305.833333,492.5,0.694481868,0.439822611,0.165880768
330,栃木,栃  木,0.369473069,10254.58,19,1629,6.295015347,3.4,8647679,栃  木,530,65,3,20,1.8,0.325352977,0.001104972,0.03990178,0.03990178,8,20.5,2014,5.091648461,0.205,0.263157895,0.000893744,4293.783019,1436.666667,927.4166667,341.25,0.713339954,0.460484939,0.169438928
331,群馬,群  馬,0.369419872,10504.89,19,1634,6.428941248,3.025,8221714,群  馬,505,124,6,20,1.9,0.309057528,0.001162791,0.075887393,0.075887393,9,21.9,2016,5.210758929,0.219,0.250496032,0.00094246,4078.231151,1420.916667,878.6666667,331,0.704819775,0.435846561,0.164186508
332,埼玉,埼  玉,0.371552144,35476.56,19,5758,6.161264328,3.45,21339113,埼  玉,1643,291,4,20,4.2,0.285342133,0.00072942,0.050538381,0.050538381,10,18.3,7090,5.003746121,0.183,0.231734838,0.000592384,3009.747955,5048.083333,3359.666667,1188.5,0.71200047,0.473859897,0.167630465
333,新潟,新  潟,0.35026834,16573.285,19,1972,8.404302738,3.6,9319227,新  潟,665,138,6,20,2.6,0.337221095,0.001318458,0.069979716,0.069979716,11,25,2405,6.891178794,0.25,0.276507277,0.001081081,3874.938462,1543.583333,934.5833333,296.75,0.641822592,0.388600139,0.123388773
334,長野,長  野,0.362495646,11801.91,19,1772,6.66022009,2.8,8634394,長  野,538,84,4,20,2.3,0.303611738,0.001297968,0.047404063,0.047404063,12,25,2180,5.413720183,0.25,0.246788991,0.001055046,3960.731193,1536.166667,931.5,323.0833333,0.704663609,0.427293578,0.148203364
335,千葉,千  葉,0.3693418,29139.105,19,4989,5.840670475,3.275,20586012,千  葉,1258,236,4,20,3.2,0.25215474,0.000641411,0.047304069,0.047304069,13,19.3,6098,4.77846917,0.193,0.206297147,0.000524762,3375.862906,4336.416667,2987.083333,1030.083333,0.711121133,0.489846398,0.168921504
336,東京,東  京,0.378973426,93793.945,19,10707,8.760058373,3.675,100575130,東  京,2776,997,8,20,10.7,0.259269637,0.000999346,0.093116653,0.093116653,14,19.7,12758,7.351774965,0.197,0.217588964,0.000838689,7883.299106,8730.333333,7473.166667,2232.75,0.68430266,0.585763181,0.175007838
337,神奈川,神奈川,0.373552875,44197.51,19,7270,6.079437414,3.8,32987333,神奈川,1871,434,5,20,9.3,0.25735901,0.00127923,0.059697387,0.059697387,15,18.5,8880,4.977197072,0.185,0.210698198,0.001047297,3714.789752,6626.25,4710.75,1535,0.746199324,0.530489865,0.17286036
338,山梨,山  梨,0.370073179,6803.775,19,709,9.596297602,2.925,3419690,山  梨,218,59,7,20,0.8,0.307475317,0.00112835,0.083215797,0.083215797,16,23.1,877,7.758010262,0.231,0.248574686,0.000912201,3899.304447,584.1666667,368.0833333,145.4166667,0.666096541,0.419707336,0.165811479
339,富山,富  山,0.364250414,6176.27,19,910,6.78710989,3.1,4809626,富  山,296,47,4,20,0.8,0.325274725,0.000879121,0.051648352,0.051648352,17,24.6,1106,5.584330922,0.246,0.267631103,0.000723327,4348.667269,730.4166667,442.75,141.5,0.660412899,0.400316456,0.127938517
340,石川,石  川,0.365115784,6293.655,19,948,6.638876582,3.075,4940192,石  川,239,55,5,20,0.8,0.252109705,0.000843882,0.058016878,0.058016878,18,22.3,1170,5.379192308,0.223,0.204273504,0.000683761,4222.386325,867,504.5833333,157.3333333,0.741025641,0.431267806,0.134472934
341,福井,福  井,0.368661617,4088.615,19,655,6.242160305,2.675,3591253,福  井,206,45,6,20,0.6,0.314503817,0.000916031,0.06870229,0.06870229,19,23.7,816,5.010557598,0.237,0.25245098,0.000735294,4401.045343,602.3333333,347.8333333,111.5833333,0.738153595,0.42626634,0.136744281
342,岐阜,岐  阜,0.369548685,9423.125,19,1701,5.539756026,2.325,7877935,岐  阜,466,95,5,20,1.3,0.273956496,0.000764256,0.0558495,0.0558495,20,22.3,2104,4.478671578,0.223,0.22148289,0.000617871,3744.265684,1471.416667,904.75,300,0.699342522,0.430014259,0.142585551
343,静岡,静  岡,0.37160646,19704.715,19,3092,6.372805627,2.625,17815645,静  岡,781,183,5,20,2.1,0.252587322,0.000679172,0.059184994,0.059184994,21,22,3801,5.184087082,0.22,0.205472244,0.000552486,4687.094186,2785.416667,1764.333333,603.5833333,0.732811541,0.464176094,0.158795931
344,愛知,愛  知,0.378847104,35356.365,19,5909,5.9834769,2.65,38705568,愛  知,1441,345,5,20,3.5,0.24386529,0.000592317,0.058385514,0.058385514,22,18.6,7360,4.80385394,0.186,0.195788043,0.000475543,5258.908696,5877.666667,3935,1147.5,0.798596015,0.534646739,0.155910326
345,三重,三  重,0.366254424,8154.91,19,1517,5.375682268,2.525,8664321,三  重,379,90,5,20,1.4,0.249835201,0.000922874,0.05932762,0.05932762,23,22.6,1876,4.346966951,0.226,0.202025586,0.000746269,4618.507996,1318.166667,824.0833333,288.4166667,0.702647477,0.43927683,0.153740227
346,滋賀,滋  賀,0.362829489,5839.865,19,1109,5.265883679,2.575,6396709,滋  賀,312,53,4,20,0.7,0.281334536,0.000631199,0.047790803,0.047790803,24,19.2,1396,4.183284384,0.192,0.223495702,0.000501433,4582.169771,1117.416667,671.3333333,213.1666667,0.800441739,0.480897803,0.152698185
347,京都,京  都,0.375614846,13565.745,19,2160,6.2804375,4,10548575,京  都,547,130,5,20,1.8,0.253240741,0.000833333,0.060185185,0.060185185,25,21.7,2635,5.148290323,0.217,0.207590133,0.000683112,4003.254269,1805.166667,1167.833333,416.25,0.685072739,0.443200506,0.157969639
348,大阪,大  阪,0.379829964,52591.98,19,7176,7.328871237,5.175,40361514,大  阪,2034,661,8,20,7.3,0.283444816,0.00101728,0.092112598,0.092112598,26,20.5,8812,5.968222878,0.205,0.230821607,0.000828416,4580.289832,6453.166667,4370.583333,1719.333333,0.732315782,0.495980859,0.195112725
349,兵庫,兵  庫,0.372943527,28050.79,19,4529,6.193594612,4,20286623,兵  庫,1228,354,6,20,4.9,0.271141532,0.001081917,0.07816295,0.07816295,27,21.4,5589,5.018928252,0.214,0.219717302,0.000876722,3629.741099,4062.666667,2543.166667,907.8333333,0.726904038,0.455030715,0.162432158
350,奈良,奈  良,0.367844139,5862.025,19,1146,5.115205061,3.725,3872937,奈  良,290,60,4,20,0.9,0.253054101,0.00078534,0.052356021,0.052356021,28,21.8,1410,4.157464539,0.218,0.205673759,0.000638298,2746.76383,944.0833333,570.9166667,215.9166667,0.669562648,0.404905437,0.153132388
351,和歌山,和歌山,0.370435835,5461.24,19,833,6.556110444,3.225,3657072,和歌山,293,73,7,20,0.9,0.351740696,0.001080432,0.087635054,0.087635054,29,25.5,1019,5.359411187,0.255,0.287536801,0.000883219,3588.883219,647.4166667,418.4166667,181.25,0.63534511,0.410614982,0.177870461
352,鳥取,鳥  取,0.362676656,3195.75,19,492,6.495426829,3.775,2095136,鳥  取,183,33,6,20,0.6,0.37195122,0.001219512,0.067073171,0.067073171,30,25.1,600,5.32625,0.251,0.305,0.001,3491.893333,421.8333333,239,95.41666667,0.703055556,0.398333333,0.159027778
353,島根,島  根,0.358612898,4376.55,19,601,7.282113145,2.4,2542597,島  根,215,51,7,20,0.8,0.357737105,0.001331115,0.084858569,0.084858569,31,28.2,731,5.987072503,0.282,0.294117647,0.001094391,3478.24487,482.9166667,267.0833333,91,0.660624715,0.365367077,0.124487004
354,岡山,岡  山,0.365383832,9503.045,19,1582,6.006981669,3.55,8163753,岡  山,381,122,6,20,1.7,0.240834387,0.001074589,0.077117573,0.077117573,32,23.7,1953,4.865870456,0.237,0.195084485,0.000870456,4180.109063,1437,860.5833333,300,0.735791091,0.440646868,0.153609831
355,広島,広  島,0.372930913,16350.365,19,2334,7.005297772,3.4,12234621,広  島,632,177,6,20,2.8,0.270779777,0.001199657,0.075835476,0.075835476,33,22.4,2873,5.691042464,0.224,0.219979116,0.000974591,4258.482771,2134.166667,1366.75,459.3333333,0.742835596,0.475722242,0.159879336
356,山口,山  口,0.372934922,8038.415,19,1217,6.60510682,2.95,6156040,山  口,345,115,8,20,1.4,0.283483977,0.00115037,0.094494659,0.094494659,34,26.4,1474,5.453470149,0.264,0.234056988,0.000949796,4176.41791,967.5833333,601.1666667,230.1666667,0.65643374,0.407847128,0.156151063
357,徳島,徳  島,0.370133012,3763.305,19,657,5.728013699,4.05,2898543,徳  島,174,59,8,20,0.7,0.264840183,0.001065449,0.089802131,0.089802131,35,25.5,800,4.70413125,0.255,0.2175,0.000875,3623.17875,499.25,311,124.5833333,0.6240625,0.38875,0.155729167
358,香川,香  川,0.371155916,4949.99,19,821,6.029220463,3.55,3919042,香  川,201,69,7,20,0.7,0.244823386,0.000852619,0.084043849,0.084043849,36,24.4,1006,4.920467197,0.244,0.199801193,0.000695825,3895.667992,726.0833333,434,161.1666667,0.721752816,0.431411531,0.160205434
359,愛媛,愛  媛,0.374901063,7795.365,19,1188,6.561755051,3.925,5229973,愛  媛,368,84,6,20,1.7,0.30976431,0.001430976,0.070707071,0.070707071,37,25.2,1452,5.368708678,0.252,0.253443526,0.001170799,3601.90978,977.6666667,601.6666667,243.5,0.673324151,0.414370983,0.167699725
360,高知,高  知,0.375810138,5251.7,19,649,8.091987673,4.975,2353321,高  知,201,70,9,20,0.7,0.309707242,0.001078582,0.107858243,0.107858243,38,27.2,782,6.7157289,0.272,0.257033248,0.000895141,3009.361893,476.5833333,300.5,138.1666667,0.609441603,0.3842711,0.176683717
361,福岡,福  岡,0.375540555,28866.935,19,4098,7.044152025,4.9,18556693,福  岡,1227,295,6,20,5,0.299414348,0.001220107,0.071986335,0.071986335,39,21,5056,5.709441258,0.21,0.242681962,0.000988924,3670.232002,3888.416667,2481.25,940.6666667,0.769069752,0.49075356,0.186049578
362,佐賀,佐  賀,0.366076538,4577.24,19,685,6.68210219,2.35,3047034,佐  賀,174,35,4,20,0.9,0.254014599,0.001313869,0.051094891,0.051094891,40,23.6,859,5.328568102,0.236,0.202561118,0.00104773,3547.187427,642.3333333,350.5833333,127.9166667,0.747768723,0.408129608,0.148913465
363,長崎,長  崎,0.374977555,7694.99,19,1176,6.543358844,3.9,4514661,長  崎,372,87,6,20,1.5,0.316326531,0.00127551,0.073979592,0.073979592,41,24.8,1453,5.295932553,0.248,0.256022023,0.001032347,3107.130764,1018.083333,590,228.4166667,0.70067676,0.406056435,0.157203487
364,熊本,熊  本,0.382581507,10129.04,19,1473,6.87646979,4.025,5906753,熊  本,448,104,6,20,1.5,0.304141208,0.00101833,0.070604209,0.070604209,42,24.7,1828,5.541050328,0.247,0.245076586,0.000820569,3231.265317,1372,803.25,297.4166667,0.750547046,0.439414661,0.162700584
365,大分,大  分,0.373538829,7558.34,19,981,7.704729867,3.5,4582003,大  分,279,60,5,20,1.3,0.28440367,0.001325178,0.06116208,0.06116208,43,25.4,1203,6.282909393,0.254,0.2319202,0.001080632,3808.813799,851.5833333,520.8333333,197.5,0.70788307,0.432945414,0.164172901
366,宮崎,宮  崎,0.378299729,9888.01,19,922,10.72452278,3.85,3653637,宮  崎,364,75,7,20,1,0.394793926,0.001084599,0.081344902,0.081344902,44,24.7,1143,8.650927384,0.247,0.318460192,0.000874891,3196.532808,871.75,514.25,220.9166667,0.762685914,0.449912511,0.193277924
367,鹿児島,鹿児島,0.38308475,14154.015,19,1393,10.16081479,4.025,5852150,鹿児島,479,130,8,20,1.7,0.343862168,0.001220388,0.093323762,0.093323762,45,25.7,1730,8.181511561,0.257,0.276878613,0.000982659,3382.745665,1255.833333,729,280.25,0.725915221,0.421387283,0.16199422